source_url,area,entity_slug,location_target,entity_target,location_target_status,entity_target_status,location_similarity,entity_similarity,ambiguity,gsc_last_crawl,recommended_action,confidence,reason
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พัทลุง/hp-probook/,พัทลุง,hp-probook,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พัทลุง/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/hp-probook/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-05,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ฉะเชิงเทรา/macbook-keyboard-issue/,ฉะเชิงเทรา,macbook-keyboard-issue,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ฉะเชิงเทรา/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/macbook-keyboard-issue/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-05,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สุราษฎร์ธานี/macbook-pro-m5/,สุราษฎร์ธานี,macbook-pro-m5,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สุราษฎร์ธานี/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/macbook-pro-m5/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-05,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สุรินทร์/surface-book/,สุรินทร์,surface-book,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สุรินทร์/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/surface-book/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-05,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/asus-vivobook/,เพชรบุรี,asus-vivobook,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/asus-vivobook/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-05,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/รามคำแหง/hp-elitebook/,รามคำแหง,hp-elitebook,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/รามคำแหง/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/hp-elitebook/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-05,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ชัยภูมิ/alienware-x16/,ชัยภูมิ,alienware-x16,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ชัยภูมิ/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/alienware-x16/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-05,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/กาญจนบุรี/hdmi-เสีย/,กาญจนบุรี,hdmi-เสีย,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/กาญจนบุรี/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/hdmi-เสีย/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/รามคำแหง/surface-book/,รามคำแหง,surface-book,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/รามคำแหง/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/surface-book/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/กระบี่/huawei-matebook/,กระบี่,huawei-matebook,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/กระบี่/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/huawei-matebook/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ลพบุรี/จอฟ้า/,ลพบุรี,จอฟ้า,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ลพบุรี/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/จอฟ้า/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/มหาสารคาม/razer-blade/,มหาสารคาม,razer-blade,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/มหาสารคาม/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/razer-blade/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ลพบุรี/lenovo-legion-pro-7/,ลพบุรี,lenovo-legion-pro-7,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ลพบุรี/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/lenovo-legion-pro-7/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/อยุธยา/dell-latitude/,อยุธยา,dell-latitude,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/อยุธยา/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/dell-latitude/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เชียงใหม่/acer-nitro-v/,เชียงใหม่,acer-nitro-v,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เชียงใหม่/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/acer-nitro-v/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ชลบุรี/macbook-battery-swollen/,ชลบุรี,macbook-battery-swollen,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ชลบุรี/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/macbook-battery-swollen/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/หนองบัวลำภู/asus-expertbook/,หนองบัวลำภู,asus-expertbook,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/หนองบัวลำภู/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/asus-expertbook/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ร้อยเอ็ด/honor/,ร้อยเอ็ด,honor,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ร้อยเอ็ด/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/honor/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ตาก/ลำโพงเสีย/,ตาก,ลำโพงเสีย,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ตาก/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ลำโพงเสีย/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พิษณุโลก/asus-rog-flow/,พิษณุโลก,asus-rog-flow,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พิษณุโลก/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/asus-rog-flow/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/หนองคาย/พอร์ต-type-c-เสีย/,หนองคาย,พอร์ต-type-c-เสีย,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/หนองคาย/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พอร์ต-type-c-เสีย/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/hp-probook/,ภูเก็ต,hp-probook,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/hp-probook/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ลำพูน/alienware-m15-r7-r8/,ลำพูน,alienware-m15-r7-r8,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ลำพูน/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/alienware-m15-r7-r8/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ตาก/hp-victus-15/,ตาก,hp-victus-15,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ตาก/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/hp-victus-15/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พัทยา/รีสตาร์ทเอง/,พัทยา,รีสตาร์ทเอง,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พัทยา/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/รีสตาร์ทเอง/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/อ่างทอง/จอฟ้า/,อ่างทอง,จอฟ้า,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/อ่างทอง/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/จอฟ้า/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ยะลา/asus-expertbook/,ยะลา,asus-expertbook,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ยะลา/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/asus-expertbook/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ร้อยเอ็ด/lenovo-legion-slim/,ร้อยเอ็ด,lenovo-legion-slim,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ร้อยเอ็ด/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/lenovo-legion-slim/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ราชบุรี/บอดี้แตก/,ราชบุรี,บอดี้แตก,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ราชบุรี/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/บอดี้แตก/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ตาก/ช่องหูฟังเสีย/,ตาก,ช่องหูฟังเสีย,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ตาก/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ช่องหูฟังเสีย/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/นครปฐม/hp-pavilion/,นครปฐม,hp-pavilion,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/นครปฐม/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/hp-pavilion/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พังงา/macbook-pro-m5/,พังงา,macbook-pro-m5,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พังงา/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/macbook-pro-m5/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พระราม2/msi-stealth-14/,พระราม2,msi-stealth-14,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พระราม2/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/msi-stealth-14/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/นครศรีธรรมราช/macbook-pro-m5/,นครศรีธรรมราช,macbook-pro-m5,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/นครศรีธรรมราช/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/macbook-pro-m5/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สุราษฎร์ธานี/ร้อนจัดดับเอง/,สุราษฎร์ธานี,ร้อนจัดดับเอง,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สุราษฎร์ธานี/,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ร้อนจัดดับเอง/,200 indexable self-canonical,200 indexable self-canonical,high location / low entity,high entity / low location,high,2026-07-04,KEEP_404,high,Both plausible targets preserve only one dimension of the original intent; no single exact target exists.
